Level,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24
"gi|114796625|ref|NM_013356.2| Homo sapiens solute carrier family 16 (monocarboxylate transporter), member 8 (SLC16A8), mRNA",552,70,5,71,33,570,84,28,72,30,306,613,926,621,204,237,515,50,516,117,400,408,521,332
"gi|113205090|ref|NM_025045.4| Homo sapiens BAI1-associated protein 2-like 2 (BAIAP2L2), mRNA",966,396,441,289,1026,820,2452,4113,2720,320,778,624,130,8,959,646,307,184,99,78,37,45,113,1586
"gi|313760591|ref|NM_001199562.1| Homo sapiens phospholipase A2, group VI (cytosolic, calcium-independent) (PLA2G6), transcript variant 3, mRNA",2686,921,520,623,195,1954,472,571,26,673,1941,429,505,434,949,783,187,690,33,128,699,125,4055,700
"gi|52486250|ref|NM_001004426.1| Homo sapiens phospholipase A2, group VI (cytosolic, calcium-independent) (PLA2G6), transcript variant 2, mRNA",119,16,245,315,852,647,625,30,50,672,617,1,338,348,540,1113,394,272,301,686,181,1344,857,291
"gi|52486193|ref|NM_003560.2| Homo sapiens phospholipase A2, group VI (cytosolic, calcium-independent) (PLA2G6), transcript variant 1, mRNA",506,195,101,633,188,1390,280,1469,1072,1049,304,1243,1154,1579,69,1303,31,814,383,36,1308,1619,1811,434
"gi|239048349|ref|NM_001161572.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 3, mRNA",719,469,1692,201,162,307,40,1045,721,128,46,245,1234,1137,423,9,284,418,951,56,589,1531,687,242
"gi|239048296|ref|NM_012323.3| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 1, mRNA",47,145,552,383,945,176,222,105,640,3,538,23,314,71,330,284,1235,33,562,523,535,590,365,537
"gi|239048389|ref|NM_001161574.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 5, mRNA",193,6,88,14,1381,224,1027,44,50,122,1383,24,199,683,1682,635,145,228,769,642,226,59,1327,198
"gi|239048387|ref|NM_001161573.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 4, mRNA",224,103,508,1089,491,377,114,28,373,427,62,503,879,837,661,322,478,947,376,184,1896,80,1338,623
"gi|303519412|ref|NM_012264.4| Homo sapiens transmembrane protein 184B (TMEM184B), transcript variant 1, mRNA",1022,326,217,73,696,95,978,1021,689,570,302,556,551,1007,127,633,2030,453,372,1128,1099,1285,482,977
"gi|303519440|ref|NM_001195072.1| Homo sapiens transmembrane protein 184B (TMEM184B), transcript variant 3, mRNA",816,225,108,527,85,126,1924,677,306,188,26,374,567,424,97,405,1048,289,139,803,1380,859,2766,171
"gi|303519414|ref|NM_001195071.1| Homo sapiens transmembrane protein 184B (TMEM184B), transcript variant 2, mRNA",176,130,930,270,222,594,37,216,168,181,616,305,1378,1172,528,56,1972,49,2900,1339,593,1305,8,1249
"gi|40549399|ref|NM_001894.4| Homo sapiens casein kinase 1, epsilon (CSNK1E), transcript variant 2, mRNA",1529,110,718,784,939,2519,1035,855,766,677,830,504,626,179,13,100,524,1082,545,126,256,389,362,74
"gi|40549400|ref|NM_152221.2| Homo sapiens casein kinase 1, epsilon (CSNK1E), transcript variant 1, mRNA",151,428,143,482,2271,1909,1084,218,1447,95,400,846,387,501,1023,408,107,468,745,387,857,108,601,596
"gi|209969805|ref|NR_002821.2| Homo sapiens TPTE and PTEN homologous inositol lipid phosphatase pseudogene (LOC400927), non-coding RNA",13,150,52,127,76,4,104,135,42,31,201,63,1,13,84,40,391,25,26,19,48,97,277,50
"gi|393290855|ref|NM_152868.2| Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 4 (KCNJ4), transcript variant 1, mRNA",467,224,79,1790,1274,43,288,398,816,88,822,699,983,1,601,423,1761,404,459,443,98,278,19,667
"gi|4826797|ref|NM_004981.1| Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 4 (KCNJ4), transcript variant 2, mRNA",205,16,321,387,114,522,1748,29,6,301,52,16,231,1078,776,96,388,491,329,834,351,563,503,319
"gi|522838275|ref|NM_006855.3| Homo sapiens KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 (KDELR3), transcript variant 1, mRNA",511,23,99,6,178,263,1112,307,4,396,167,967,119,533,59,307,16,415,1491,266,569,171,1196,164
"gi|522838276|ref|NM_016657.2| Homo sapiens KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 (KDELR3), transcript variant 2, mRNA",227,766,15,76,63,140,324,204,118,501,334,149,108,51,886,174,40,154,13,376,68,7,288,161
"gi|148613854|ref|NM_006386.4| Homo sapiens DEAD (Asp-Glu-Ala-Asp) box helicase 17 (DDX17), transcript variant 1, mRNA",82,1475,112,460,795,1183,1958,1219,635,2141,860,789,1193,1506,2267,1121,1976,998,815,1157,543,1536,5277,772
"gi|148613855|ref|NM_001098504.1| Homo sapiens DEAD (Asp-Glu-Ala-Asp) box helicase 17 (DDX17), transcript variant 3, mRNA",544,891,864,1091,76,1087,612,34,1769,549,310,80,1154,1999,1095,1251,1007,2606,1034,1594,362,3700,2231,1023
"gi|506324312|ref|NM_007068.3| Homo sapiens DNA meiotic recombinase 1 (DMC1), transcript variant 1, mRNA",189,618,253,832,92,1073,366,133,632,93,848,214,730,407,329,885,2,124,103,330,388,1898,389,373
"gi|256000821|ref|NM_001013647.1| Homo sapiens family with sequence similarity 227, member A (FAM227A), mRNA",947,9051,679,156,6958,8699,3729,7692,353,677,7427,810,3628,1782,1644,844,434,599,491,523,1013,1637,298,562
"gi|50959131|ref|NM_001002880.1| Homo sapiens chibby homolog 1 (Drosophila) (CBY1), transcript variant 2, mRNA",79,151,398,127,180,126,155,511,252,580,353,269,3,21,460,764,10,253,38,11,293,49,420,210
"gi|50959116|ref|NM_015373.3| Homo sapiens chibby homolog 1 (Drosophila) (CBY1), transcript variant 1, mRNA",362,107,166,260,128,351,72,91,6,35,39,33,465,383,130,259,343,45,111,276,152,162,27,150
"gi|56788357|ref|NM_020243.4| Homo sapiens translocase of outer mitochondrial membrane 22 homolog (yeast) (TOMM22), mRNA",236,105,64,521,40,844,665,101,1036,69,783,742,80,750,33,637,259,391,187,145,137,7,107,10
"gi|215598711|ref|NM_014876.5| Homo sapiens Josephin domain containing 1 (JOSD1), mRNA",387,1502,566,53,138,497,778,1605,351,711,124,73,620,366,304,219,1139,378,802,3287,1202,1449,646,167
"gi|82546878|ref|NM_004286.4| Homo sapiens GTP binding protein 1 (GTPBP1), mRNA",1124,164,421,317,1724,525,678,284,1288,148,5588,204,286,1959,163,2341,1938,428,1169,74,1117,1969,317,290
"gi|313760641|ref|NM_015374.2| Homo sapiens Sad1 and UNC84 domain containing 2 (SUN2), transcript variant 2, mRNA",2939,2065,2800,1463,2535,1173,9841,671,127,1278,3430,2382,432,37,565,2097,174,607,1267,645,1221,1656,268,963
"gi|313760642|ref|NM_001199579.1| Homo sapiens Sad1 and UNC84 domain containing 2 (SUN2), transcript variant 1, mRNA",982,228,237,315,45,2305,79,26,611,124,165,740,1324,1686,387,1868,721,637,1212,2223,445,216,1782,1163
"gi|313760644|ref|NM_001199580.1| Homo sapiens Sad1 and UNC84 domain containing 2 (SUN2), transcript variant 3, mRNA",387,1119,933,16,427,1437,442,1132,1977,103,247,627,829,1299,614,1641,1168,409,219,173,2015,1634,425,41
"gi|51093842|ref|NM_005740.2| Homo sapiens dynein, axonemal, light chain 4 (DNAL4), mRNA",187,62,1453,943,968,136,227,841,297,264,469,84,255,442,427,1924,39,489,164,723,1330,77,42,644
"gi|334724441|ref|NM_014293.3| Homo sapiens neuronal pentraxin receptor (NPTXR), mRNA",1484,321,2207,376,1838,1550,1663,808,1117,1767,985,13,263,1092,807,319,1306,1969,42,1406,1296,1417,350,2067
"gi|46852391|ref|NM_014292.3| Homo sapiens chromobox homolog 6 (CBX6), mRNA",201,874,54,71,564,574,518,247,1284,10,441,109,524,1342,1846,727,587,18,817,419,94,261,1154,552
"gi|209969822|ref|NM_145699.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A (APOBEC3A), transcript variant 1, mRNA",195,221,172,327,606,369,663,472,203,25,19,88,381,206,72,88,510,22,95,78,32,149,1427,348
"gi|393715107|ref|NM_001270406.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A (APOBEC3A), transcript variant 3, mRNA",5,230,59,77,137,23,10,39,84,1,133,184,42,287,318,605,315,4,28,224,92,526,109,597
"gi|393715116|ref|NM_004900.4| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B (APOBEC3B), transcript variant 1, mRNA",144,699,192,366,142,14,453,618,427,267,504,188,627,1114,147,91,91,94,418,77,929,392,394,45
"gi|393715118|ref|NM_001270411.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B (APOBEC3B), transcript variant 2, mRNA",382,145,8,590,238,725,271,452,49,72,211,11,91,136,284,838,552,137,110,385,24,259,304,710
"gi|22907038|ref|NM_014508.2| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C (APOBEC3C), mRNA",53,24,290,629,240,22,93,33,55,240,186,169,59,199,85,159,297,272,213,124,162,88,75,82
"gi|187608815|ref|NM_152426.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3D (APOBEC3D), mRNA",823,222,380,209,1079,391,85,939,666,1146,34,169,537,68,225,1548,585,2726,3269,384,275,511,56,281
"gi|110225344|ref|NM_145298.5| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F (APOBEC3F), transcript variant 1, mRNA",1422,1030,669,4399,3526,1279,3669,145,6630,2871,379,72,2421,57,1141,503,399,1376,785,566,1013,158,61,134
"gi|54873618|ref|NM_001006666.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F (APOBEC3F), transcript variant 2, mRNA",509,485,602,57,335,610,120,141,104,448,162,333,204,5,241,164,11,11,88,42,30,188,212,70
"gi|304282223|ref|NM_021822.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G (APOBEC3G), mRNA",482,787,28,799,278,206,2745,258,716,573,1155,1025,438,117,527,844,237,66,381,564,453,336,457,771
"gi|260763895|ref|NM_001166003.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 1, mRNA",151,110,18,204,2,123,59,231,191,187,101,1,287,66,23,113,342,138,452,530,207,14,271,207
"gi|260763889|ref|NM_181773.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 2, mRNA",425,780,131,171,192,86,297,177,428,209,1280,205,265,66,327,157,278,27,832,1,577,19,106,141
"gi|260763893|ref|NM_001166002.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 3, mRNA",117,350,48,433,57,136,370,95,266,86,78,64,297,107,139,79,786,154,73,7,24,220,87,19
"gi|260763897|ref|NM_001166004.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 4, mRNA",700,105,553,289,280,701,178,183,173,32,207,398,56,38,1,146,243,50,112,28,88,31,788,7
"gi|156071505|ref|NM_175709.3| Homo sapiens chromobox homolog 7 (CBX7), mRNA",89,471,222,160,153,40,21,15,118,443,396,123,1221,55,1808,234,267,280,140,123,1363,228,426,3346
"gi|208879461|ref|NM_002608.2| Homo sapiens platelet-derived growth factor beta polypeptide (PDGFB), transcript variant 1, mRNA",1041,940,451,2297,237,548,370,95,1477,664,32,286,766,139,200,301,636,82,182,22,493,869,4,299
"gi|208879462|ref|NM_033016.2| Homo sapiens platelet-derived growth factor beta polypeptide (PDGFB), transcript variant 2, mRNA",277,273,843,399,113,3078,2367,4,261,2988,660,558,76,63,1010,148,605,1380,196,59,2058,245,30,1019
"gi|76496471|ref|NM_001033853.1| Homo sapiens ribosomal protein L3 (RPL3), transcript variant 2, mRNA",65,9,178,66,67,23,16,86,12,53,14,53,42,89,137,511,177,50,529,34,39,347,23,84
"gi|76496470|ref|NM_000967.3| Homo sapiens ribosomal protein L3 (RPL3), transcript variant 1, mRNA",359,827,168,613,900,94,1126,1047,13,667,1866,215,235,192,81,94,644,344,103,418,118,119,193,31
"gi|22546029|ref|NR_000028.1| Homo sapiens small nucleolar RNA, C/D box 83B (SNORD83B), small nucleolar RNA",3,16,9,22,5,36,2,2,15,36,1,37,3,12,1,5,1,37,17,7,1,13,50,34
"gi|22546028|ref|NR_000027.1| Homo sapiens small nucleolar RNA, C/D box 83A (SNORD83A), small nucleolar RNA",61,2,9,5,12,5,5,35,9,14,28,7,1,33,7,22,1,3,9,18,42,7,8,1
"gi|22546031|ref|NR_000026.1| Homo sapiens RNA, U86 small nucleolar (RNU86), small nucleolar RNA",13,6,6,2,11,17,19,12,8,9,1,44,1,5,16,2,1,1,16,1,3,2,9,4
"gi|71795636|ref|NR_002439.1| Homo sapiens small nucleolar RNA, C/D box 43 (SNORD43), small nucleolar RNA",50,27,17,2,1,54,7,8,78,57,1,5,6,23,11,4,1,6,36,4,4,2,12,1
"gi|156630985|ref|NM_004711.4| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1a, mRNA",621,1070,135,953,859,212,431,1131,1043,208,592,920,300,779,792,317,282,2146,264,1330,512,341,582,1307
"gi|156630986|ref|NM_145731.3| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1b, mRNA",749,3,218,407,601,472,207,32,159,656,432,471,959,377,27,98,801,186,99,13,120,259,23,202
"gi|156630987|ref|NM_145738.2| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1c, mRNA",427,151,260,201,131,44,542,675,64,290,94,381,200,5,466,49,71,200,57,193,1,380,373,53
"gi|47717113|ref|NM_153497.2| Homo sapiens TGF-beta activated kinase 1/MAP3K7 binding protein 1 (TAB1), transcript variant beta, mRNA",243,27,592,19,115,168,648,463,203,215,149,335,505,707,861,398,663,317,36,801,154,20,1622,1269
"gi|47717114|ref|NM_006116.2| Homo sapiens TGF-beta activated kinase 1/MAP3K7 binding protein 1 (TAB1), transcript variant alpha, mRNA",853,77,541,1852,276,202,200,94,676,1841,345,420,336,453,108,64,172,2193,137,334,433,265,139,113
"gi|341572588|ref|NR_040535.1| Homo sapiens uncharacterized LOC100506472 (LOC100506472), non-coding RNA",93,824,26,1430,344,754,455,446,1536,860,935,393,871,367,337,85,228,202,1619,187,1817,1,3718,44
"gi|148539887|ref|NM_002409.4| Homo sapiens mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (MGAT3), transcript variant 1, mRNA",939,165,2519,456,303,648,665,678,184,849,1566,1755,312,1404,2399,4816,186,104,1244,3251,3977,225,735,251
"gi|148539889|ref|NM_001098270.1| Homo sapiens mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (MGAT3), transcript variant 2, mRNA",649,2645,78,317,703,1041,2695,1233,573,3412,460,392,664,771,735,42,521,1858,1699,709,757,1401,2481,891
"gi|42766427|ref|NM_019008.4| Homo sapiens Smith-Magenis syndrome chromosome region, candidate 7-like (SMCR7L), mRNA",3319,964,1134,1324,3653,2644,1260,2051,811,449,1325,1442,3583,361,5715,227,89,1766,332,148,79,642,534,2183
"gi|33469975|ref|NM_001675.2| Homo sapiens activating transcription factor 4 (ATF4), transcript variant 1, mRNA",208,309,1112,104,81,111,4,405,671,370,219,214,223,123,105,323,359,843,87,1601,58,394,100,230
"gi|33469973|ref|NM_182810.1| Homo sapiens activating transcription factor 4 (ATF4), transcript variant 2, mRNA",409,182,570,266,218,594,175,129,798,256,69,136,929,921,448,418,469,416,538,406,1198,59,687,192
"gi|55775474|ref|NM_194326.2| Homo sapiens ribosomal protein S19 binding protein 1 (RPS19BP1), mRNA",136,70,421,42,288,76,149,611,27,175,180,122,67,111,24,393,24,131,61,118,128,1,252,621
"gi|51093857|ref|NM_021096.3| Homo sapiens calcium channel, voltage-dependent, T type, alpha 1I subunit (CACNA1I), transcript variant 1, mRNA",525,29,125,53,4768,4597,681,66,107,7232,683,4845,456,1403,8065,1261,648,6469,3742,3041,322,224,126,1213
"gi|51093858|ref|NM_001003406.1| Homo sapiens calcium channel, voltage-dependent, T type, alpha 1I subunit (CACNA1I), transcript variant 2, mRNA",219,3424,1786,1884,440,449,625,254,117,4,598,1041,2936,59,773,1824,1520,6937,847,654,1316,10212,1888,680
"gi|34222283|ref|NM_152512.3| Homo sapiens ENTH domain containing 1 (ENTHD1), mRNA",1233,2980,4,463,856,30,240,754,589,242,1139,46,490,54,35,490,654,721,56,615,95,1447,136,331
"gi|19913386|ref|NM_004810.2| Homo sapiens GRB2-related adaptor protein 2 (GRAP2), mRNA",263,109,211,93,135,321,199,95,135,413,262,307,310,188,377,1217,351,199,156,2788,234,682,137,793
"gi|156564371|ref|NM_138435.2| Homo sapiens family with sequence similarity 83, member F (FAM83F), mRNA",50,29,155,102,110,8,5,36,1,41,280,1895,526,125,857,164,160,21,200,356,11,69,586,227
"gi|337756457|ref|NR_039988.1| Homo sapiens uncharacterized LOC100130899 (LOC100130899), non-coding RNA",6313,610,1022,2028,2583,173,3336,267,496,752,283,1900,127,1727,132,272,232,1801,697,1628,1971,1929,304,792
"gi|67782329|ref|NM_001024843.1| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 3, mRNA",229,2197,9654,2767,512,3264,9004,4473,21,1526,1983,461,347,5155,90,7890,830,536,3652,1036,3899,3498,2290,187
"gi|241982728|ref|NM_001162501.1| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 1, mRNA",5977,20769,5208,4208,5121,411,741,2246,8616,1022,1956,9242,2969,914,1579,259,941,1355,654,6578,8358,2618,705,16682
"gi|148491079|ref|NM_015088.2| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 2, mRNA",3326,5407,306,3920,2701,7336,269,455,23,7206,1700,4753,1173,7077,10573,2312,1201,490,1250,9276,11592,4447,1754,16573
"gi|183227686|ref|NM_000026.2| Homo sapiens adenylosuccinate lyase (ADSL), transcript variant 1, mRNA",92,260,1503,198,402,276,557,9,573,34,265,517,74,396,20,12,601,99,64,136,224,168,11,768
"gi|183227687|ref|NM_001123378.1| Homo sapiens adenylosuccinate lyase (ADSL), transcript variant 2, mRNA",1349,85,28,5,94,424,468,256,419,730,561,157,192,69,243,67,299,535,51,292,310,63,888,123
"gi|55953121|ref|NM_015705.4| Homo sapiens small G protein signaling modulator 3 (SGSM3), mRNA",417,248,135,285,1332,294,460,126,1268,227,1321,748,7,359,304,130,1838,1107,410,1962,4712,366,1296,277
"gi|51317360|ref|NM_020831.3| Homo sapiens megakaryoblastic leukemia (translocation) 1 (MKL1), mRNA",4008,1414,394,489,730,19,288,1857,1224,695,1070,310,354,975,293,1280,844,673,481,244,164,438,3274,3100
"gi|88758589|ref|NM_005297.3| Homo sapiens melanin-concentrating hormone receptor 1 (MCHR1), mRNA",920,787,97,680,137,23,7,182,68,158,800,220,273,138,113,97,650,708,320,230,158,162,468,378
"gi|33239438|ref|NM_006358.2| Homo sapiens solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17 (SLC25A17), mRNA",162,1531,844,172,518,2005,462,100,1062,395,833,549,266,230,151,641,257,306,70,572,39,850,764,120
"gi|337756903|ref|NR_039923.1| Homo sapiens microRNA 4766 (MIR4766), microRNA",15,16,17,45,26,21,7,21,22,5,11,2,4,1,14,12,4,10,27,26,32,1,14,22
"gi|515869325|ref|NM_003932.4| Homo sapiens suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) (ST13), transcript variant 1, mRNA",45,730,1482,1140,623,32,1523,235,69,642,291,165,1541,998,1552,27,534,301,1943,1077,370,580,35,1112
"gi|325651935|ref|NM_022098.3| Homo sapiens X-prolyl aminopeptidase (aminopeptidase P) 3, putative (XPNPEP3), transcript variant 1, mRNA",264,290,296,1855,1185,2326,1033,384,1703,460,730,321,83,53,2467,520,1057,1023,96,6492,149,2828,1710,884
"gi|325651936|ref|NM_001204827.1| Homo sapiens X-prolyl aminopeptidase (aminopeptidase P) 3, putative (XPNPEP3), transcript variant 2, mRNA",121,593,111,72,572,634,558,315,563,99,38,39,770,254,120,283,175,418,195,435,194,649,156,368
"gi|21553334|ref|NM_145174.1| Homo sapiens DnaJ (Hsp40) homolog, subfamily B, member 7 (DNAJB7), mRNA",41,228,2011,356,123,251,80,273,686,451,668,1657,122,550,108,548,1072,28,38,686,374,1801,837,925
"gi|307344681|ref|NM_014248.3| Homo sapiens ring-box 1, E3 ubiquitin protein ligase (RBX1), mRNA",298,74,139,277,84,112,215,126,256,100,706,117,66,96,441,15,12,328,152,107,40,99,24,330
"gi|269847469|ref|NR_031694.1| Homo sapiens microRNA 1281 (MIR1281), microRNA",20,2,9,15,3,39,7,14,3,6,9,26,4,31,18,5,6,17,17,30,3,2,4,4
"gi|189011537|ref|NM_001429.3| Homo sapiens E1A binding protein p300 (EP300), mRNA",6309,2037,1824,562,560,4428,3323,388,2229,2129,917,57,274,1258,6692,146,6991,25,2586,3534,6061,6364,1442,3336
"gi|51173749|ref|NM_031488.4| Homo sapiens l(3)mbt-like 2 (Drosophila) (L3MBTL2), mRNA",126,212,72,89,366,7,168,235,294,188,9,561,676,5,1065,1014,157,141,1177,1631,519,737,181,1363
